age_group,year,area,npx,sex
75,2030,Alagoas,0.7550877698318101,male
80,2030,Alagoas,0.6504800711056407,male
85,2030,Alagoas,0.5268350380005565,male
90,2030,Alagoas,0,male
0,2031,Alagoas,0.9885987622648795,male
1,2031,Alagoas,0.9977696954998054,male
5,2031,Alagoas,0.9985778936949773,male
10,2031,Alagoas,0.9985593679832209,male
15,2031,Alagoas,0.9896799293093518,male
20,2031,Alagoas,0.9824296124425987,male
25,2031,Alagoas,0.9836931275522847,male
30,2031,Alagoas,0.9842021710752572,male
35,2031,Alagoas,0.9827421945344494,male
40,2031,Alagoas,0.9771272554049719,male
45,2031,Alagoas,0.9696059230818574,male
50,2031,Alagoas,0.9607130875994376,male
55,2031,Alagoas,0.9417459845118756,male
60,2031,Alagoas,0.9185760344545999,male
65,2031,Alagoas,0.8894803621504029,male
70,2031,Alagoas,0.829919253743512,male
75,2031,Alagoas,0.7573996594428833,male
80,2031,Alagoas,0.6533477715488626,male
85,2031,Alagoas,0.5300023564995625,male
90,2031,Alagoas,0,male
0,2032,Alagoas,0.9887588047404994,male
1,2032,Alagoas,0.9978190537012485,male
5,2032,Alagoas,0.9986087116524335,male
10,2032,Alagoas,0.998589373084578,male
15,2032,Alagoas,0.98990891073546,male
20,2032,Alagoas,0.982819435790483,male
25,2032,Alagoas,0.9840591328610028,male
30,2032,Alagoas,0.9845506048725394,male
35,2032,Alagoas,0.9831065036028311,male
40,2032,Alagoas,0.9775858359265452,male
45,2032,Alagoas,0.9701572945566848,male
50,2032,Alagoas,0.9613570299169809,male
55,2032,Alagoas,0.9426217352585073,male
60,2032,Alagoas,0.919635010291213,male
65,2032,Alagoas,0.890763744837994,male
70,2032,Alagoas,0.8317212311914709,male
75,2032,Alagoas,0.759634834923945,male
80,2032,Alagoas,0.6561226042490053,male
85,2032,Alagoas,0.5330691333736273,male
90,2032,Alagoas,0,male
0,2033,Alagoas,0.9888969227834447,male
1,2033,Alagoas,0.9978666070860344,male
5,2033,Alagoas,0.9986384018489475,male
10,2033,Alagoas,0.9986182801478005,male
15,2033,Alagoas,0.9901295559226475,male
20,2033,Alagoas,0.9831951274813183,male
25,2033,Alagoas,0.9844118615488061,male
30,2033,Alagoas,0.9848863935752359,male
35,2033,Alagoas,0.9834575970516692,male
40,2033,Alagoas,0.9780278228793775,male
45,2033,Alagoas,0.9706887649370783,male
50,2033,Alagoas,0.9619777889923954,male
55,2033,Alagoas,0.9434661604016512,male
60,2033,Alagoas,0.9206563089581427,male
65,2033,Alagoas,0.8920017755148303,male
70,2033,Alagoas,0.8334605735464429,male
75,2033,Alagoas,0.7617935343257779,male
80,2033,Alagoas,0.6588046359227797,male
85,2033,Alagoas,0.5360352439198128,male
90,2033,Alagoas,0,male
0,2034,Alagoas,0.9890160847730367,male
1,2034,Alagoas,0.9979120251575256,male
5,2034,Alagoas,0.9986667580536449,male
10,2034,Alagoas,0.998645888384541,male
15,2034,Alagoas,0.9903403270032017,male
20,2034,Alagoas,0.9835540617151609,male
25,2034,Alagoas,0.9847488493247107,male
30,2034,Alagoas,0.9852071919506692,male
35,2034,Alagoas,0.983793022078244,male
40,2034,Alagoas,0.9784501234130243,male
45,2034,Alagoas,0.9711966091706691,male
50,2034,Alagoas,0.9625710068517169,male
55,2034,Alagoas,0.9442733074145588,male
60,2034,Alagoas,0.9216327070060877,male
65,2034,Alagoas,0.893185661185003,male
70,2034,Alagoas,0.8351248049636789,male
75,2034,Alagoas,0.7638601331694445,male
80,2034,Alagoas,0.6613742109314779,male
85,2034,Alagoas,0.5388787385351457,male
90,2034,Alagoas,0,male
0,2035,Alagoas,0.989118867501825,male
1,2035,Alagoas,0.9979560701312906,male
5,2035,Alagoas,0.9986942562393615,male
10,2035,Alagoas,0.9986726612150337,male
15,2035,Alagoas,0.9905447573761134,male
20,2035,Alagoas,0.9839022494799894,male
25,2035,Alagoas,0.9850757405147472,male
30,2035,Alagoas,0.9855183737711926,male
35,2035,Alagoas,0.9841183968883325,male
40,2035,Alagoas,0.9788598065260475,male
45,2035,Alagoas,0.9716893230212891,male
50,2035,Alagoas,0.9631466013903308,male
55,2035,Alagoas,0.9450566499633609,male
60,2035,Alagoas,0.9225804827195346,male
65,2035,Alagoas,0.8943351078741321,male
70,2035,Alagoas,0.8367415218932769,male
75,2035,Alagoas,0.765868779148559,male
80,2035,Alagoas,0.6638735788217021,male
85,2035,Alagoas,0.5416461882877907,male
90,2035,Alagoas,0,male
0,2036,Alagoas,0.9892075049859067,male
1,2036,Alagoas,0.9979984024421215,male
5,2036,Alagoas,0.9987206844919881,male
10,2036,Alagoas,0.99869839231714,male
15,2036,Alagoas,0.99074126779841,male
20,2036,Alagoas,0.9842369957128946,male
25,2036,Alagoas,0.9853900056333701,male
30,2036,Alagoas,0.9858175316251104,male
35,2036,Alagoas,0.9844312037764976,male
40,2036,Alagoas,0.9792536984831115,male
45,2036,Alagoas,0.9721630851528478,male
50,2036,Alagoas,0.9637001033209283,male
55,2036,Alagoas,0.945810088005757,male
60,2036,Alagoas,0.923492238075299,male
65,2036,Alagoas,0.8954411167586136,male
70,2036,Alagoas,0.8382979783712429,male
75,2036,Alagoas,0.767803533999637,male
80,2036,Alagoas,0.6662827302892931,male
85,2036,Alagoas,0.5443152831266949,male
90,2036,Alagoas,0,male
0,2037,Alagoas,0.9892839319608616,male
1,2037,Alagoas,0.9980390619911608,male
5,2037,Alagoas,0.9987460678061376,male
10,2037,Alagoas,0.9987231060282945,male
15,2037,Alagoas,0.9909300400945941,male
20,2037,Alagoas,0.9845586045502039,male
25,2037,Alagoas,0.9856919309887627,male
30,2037,Alagoas,0.986104938602462,male
35,2037,Alagoas,0.9847317277715202,male
40,2037,Alagoas,0.9796321543150319,male
45,2037,Alagoas,0.9726183179448862,male
50,2037,Alagoas,0.9642320006467914,male
55,2037,Alagoas,0.9465342670622473,male
60,2037,Alagoas,0.9243687356194765,male
65,2037,Alagoas,0.8965045845019121,male
70,2037,Alagoas,0.8397953412747535,male
75,2037,Alagoas,0.7696657385181265,male
80,2037,Alagoas,0.6686031441715279,male
85,2037,Alagoas,0.5468874944027169,male
90,2037,Alagoas,0,male
0,2038,Alagoas,0.9893498224299577,male
1,2038,Alagoas,0.9980780916776435,male
5,2038,Alagoas,0.9987704330412094,male
10,2038,Alagoas,0.9987468285013738,male
15,2038,Alagoas,0.99111127024095,male
20,2038,Alagoas,0.9848674046290643,male
25,2038,Alagoas,0.9859818258361024,male
30,2038,Alagoas,0.9863808895988679,male
35,2038,Alagoas,0.9850202767392484,male
40,2038,Alagoas,0.9799955580815798,male
45,2038,Alagoas,0.9730554790159999,male
50,2038,Alagoas,0.9647428229211658,male
55,2038,Alagoas,0.9472298905042911,male
60,2038,Alagoas,0.9252108091737156,male
65,2038,Alagoas,0.8975264961387699,male
70,2038,Alagoas,0.8412349081055563,male
75,2038,Alagoas,0.7714569028847632,male
80,2038,Alagoas,0.6708365219618255,male
85,2038,Alagoas,0.5493645500020345,male
90,2038,Alagoas,0,male
0,2039,Alagoas,0.98940662367062,male
1,2039,Alagoas,0.9981155366510409,male
5,2039,Alagoas,0.9987938084548431,male
10,2039,Alagoas,0.9987695872504585,male
15,2039,Alagoas,0.9912851648928808,male
20,2039,Alagoas,0.9851637431675749,male
25,2039,Alagoas,0.9862600168204658,male
30,2039,Alagoas,0.9866456960259826,male
35,2039,Alagoas,0.9852971758513257,male
40,2039,Alagoas,0.980344315903648,male
45,2039,Alagoas,0.9734750528401193,male
50,2039,Alagoas,0.9652331314492564,male
55,2039,Alagoas,0.9478977062081418,male
60,2039,Alagoas,0.9260193476784884,male
65,2039,Alagoas,0.8985079054709566,male
70,2039,Alagoas,0.842618079410091,male
75,2039,Alagoas,0.7731786724338199,male
80,2039,Alagoas,0.6729847453577155,male
85,2039,Alagoas,0.551748387542576,male
90,2039,Alagoas,0,male
0,2040,Alagoas,0.9894555861182902,male
1,2040,Alagoas,0.9981514436736906,male
5,2040,Alagoas,0.9988162233053713,male
10,2040,Alagoas,0.9987914107637775,male
15,2040,Alagoas,0.9914519384216174,male
20,2040,Alagoas,0.9854479809074337,male
25,2040,Alagoas,0.9865268432302033,male
30,2040,Alagoas,0.9868996812939593,male
35,2040,Alagoas,0.9855627628606719,male
40,2040,Alagoas,0.98067885000767,male
45,2040,Alagoas,0.9738775435759276,male
50,2040,Alagoas,0.9657035109023663,male
55,2040,Alagoas,0.9485384951129066,male
60,2040,Alagoas,0.9267952813225503,male
65,2040,Alagoas,0.899449918208181,male
70,2040,Alagoas,0.8439463349658604,male
75,2040,Alagoas,0.7748327979867834,male
80,2040,Alagoas,0.6750498392834134,male
85,2040,Alagoas,0.5540411134443812,male
90,2040,Alagoas,0,male
0,2041,Alagoas,0.9894977895417522,male
1,2041,Alagoas,0.9981858605802097,male
5,2041,Alagoas,0.9988377075147045,male
10,2041,Alagoas,0.9988123281754908,male
15,2041,Alagoas,0.9916118103975825,male
20,2041,Alagoas,0.9857204878136047,male
25,2041,Alagoas,0.9867826529615538,male
30,2041,Alagoas,0.9871431769713426,male
35,2041,Alagoas,0.9858173840849384,male
40,2041,Alagoas,0.9809995936588459,male
45,2041,Alagoas,0.9742634689620684,male
50,2041,Alagoas,0.9661545621733487,male
55,2041,Alagoas,0.9491530614548421,male
60,2041,Alagoas,0.9275395696872092,male
65,2041,Alagoas,0.9003536775318489,male
70,2041,Alagoas,0.8452212133035231,male
75,2041,Alagoas,0.7764211102429118,male
80,2041,Alagoas,0.6770339397998852,male
85,2041,Alagoas,0.556244967263612,male
90,2041,Alagoas,0,male
0,2042,Alagoas,0.9895341659068759,male
1,2042,Alagoas,0.9982188358212504,male
5,2042,Alagoas,0.9988582913838754,male
10,2042,Alagoas,0.9988323689887444,male
15,2042,Alagoas,0.9917650034633915,male
20,2042,Alagoas,0.9859816394349928,male
25,2042,Alagoas,0.9870277991042072,male
30,2042,Alagoas,0.9873765195363255,male
35,2042,Alagoas,0.9860613910080549,male
40,2042,Alagoas,0.9813069868707596,male
45,2042,Alagoas,0.97463335514385,male
50,2042,Alagoas,0.9665868963175656,male
55,2042,Alagoas,0.9497422244695364,male
60,2042,Alagoas,0.9282531916569888,male
65,2042,Alagoas,0.9012203517860065,male
70,2042,Alagoas,0.8464442941677577,male
75,2042,Alagoas,0.7779454977554414,male
80,2042,Alagoas,0.6789392663543892,male
85,2042,Alagoas,0.558362290717084,male
90,2042,Alagoas,0,male
0,2043,Alagoas,0.989565519301101,male
1,2043,Alagoas,0.9982504180804466,male
5,2043,Alagoas,0.998878005354274,male
10,2043,Alagoas,0.9988515628432098,male
15,2043,Alagoas,0.9919117415453177,male
20,2043,Alagoas,0.9862318138398434,male
25,2043,Alagoas,0.9872626370666885,male
30,2043,Alagoas,0.9876000476420568,male
35,2043,Alagoas,0.9862951374191076,male
40,2043,Alagoas,0.981601472790317,male
45,2043,Alagoas,0.9749877323106289,male
50,2043,Alagoas,0.9670011294390801,male
55,2043,Alagoas,0.9503068113740676,male
60,2043,Alagoas,0.9289371368723274,male
65,2043,Alagoas,0.902051124027946,male
70,2043,Alagoas,0.8476171835561137,male
75,2043,Alagoas,0.7794078880633131,male
80,2043,Alagoas,0.6807680978661428,male
85,2043,Alagoas,0.5603955008681647,male
90,2043,Alagoas,0,male
0,2044,Alagoas,0.9895925432621886,male
1,2044,Alagoas,0.9982806559546487,male
5,2044,Alagoas,0.9988968798083832,male
10,2044,Alagoas,0.9988699393210848,male
15,2044,Alagoas,0.9920522483577161,male
20,2044,Alagoas,0.9864713890490653,male
25,2044,Alagoas,0.9874875221693571,male
30,2044,Alagoas,0.9878140998271967,male
35,2044,Alagoas,0.9865189770166736,male
40,2044,Alagoas,0.9818834946679981,male
45,2044,Alagoas,0.9753271310362118,male
50,2044,Alagoas,0.9673978783970084,male
55,2044,Alagoas,0.9508476514613279,male
60,2044,Alagoas,0.9295923985236771,male
65,2044,Alagoas,0.9028471831988465,male
70,2044,Alagoas,0.8487415010113819,male
75,2044,Alagoas,0.7808102315900903,male
80,2044,Alagoas,0.6825227521911492,male
85,2044,Alagoas,0.5623470669914452,male
90,2044,Alagoas,0,male
0,2045,Alagoas,0.9896158358241887,male
1,2045,Alagoas,0.9983095976887115,male
5,2045,Alagoas,0.9989149449045618,male
10,2045,Alagoas,0.9988875277862419,male
15,2045,Alagoas,0.9921867461602457,male
20,2045,Alagoas,0.9867007408996334,male
25,2045,Alagoas,0.9877028076412532,male
30,2045,Alagoas,0.98801901261096,male
35,2045,Alagoas,0.9867332614151336,male
40,2045,Alagoas,0.9821534933338799,male
45,2045,Alagoas,0.9756520792270769,male
50,2045,Alagoas,0.9677777572213675,male
55,2045,Alagoas,0.9513655711578173,male
60,2045,Alagoas,0.9302199673090156,male
65,2045,Alagoas,0.9036097167015379,male
70,2045,Alagoas,0.8498188688781108,male
75,2045,Alagoas,0.7821544879625117,male
80,2045,Alagoas,0.6842055685551094,male
85,2045,Alagoas,0.5642194906802573,male
90,2045,Alagoas,0,male
0,2046,Alagoas,0.9896359125628628,male
1,2046,Alagoas,0.9983372909571848,male
5,2046,Alagoas,0.9989322304410941,male
10,2046,Alagoas,0.9989043572518713,male
15,2046,Alagoas,0.9923154547326531,male
20,2046,Alagoas,0.986920241278482,male
25,2046,Alagoas,0.987908842964784,male
30,2046,Alagoas,0.988215118919291,male
35,2046,Alagoas,0.9869383384972116,male
40,2046,Alagoas,0.982411905109538,male
45,2046,Alagoas,0.9759630995947198,male
50,2046,Alagoas,0.9681413741410803,male
55,2046,Alagoas,0.9518613899139282,male
60,2046,Alagoas,0.9308208263977961,male
65,2046,Alagoas,0.9043399041973401,male
70,2046,Alagoas,0.8508509032667892,male
75,2046,Alagoas,0.7834426144396007,male
80,2046,Alagoas,0.6858188925871043,male
85,2046,Alagoas,0.5660152888059953,male
90,2046,Alagoas,0,male
0,2047,Alagoas,0.9896532178930438,male
1,2047,Alagoas,0.9983637826862248,male
5,2047,Alagoas,0.9989487657453325,male
10,2047,Alagoas,0.9989204562725565,male
15,2047,Alagoas,0.9924385905363434,male
20,2047,Alagoas,0.9871302566748047,male
25,2047,Alagoas,0.9881059725193078,male
30,2047,Alagoas,0.9884027467955459,male
35,2047,Alagoas,0.9871345510640227,male
40,2047,Alagoas,0.9826591600947147,male
45,2047,Alagoas,0.9762607075789068,male
50,2047,Alagoas,0.9684893291389296,male
55,2047,Alagoas,0.9523359168119108,male
60,2047,Alagoas,0.9313959472635984,male
65,2047,Alagoas,0.9050389124567408,male
70,2047,Alagoas,0.8518392064995551,male
75,2047,Alagoas,0.7846765561789397,male
80,2047,Alagoas,0.6873650636276648,male
85,2047,Alagoas,0.5677369789804931,male
90,2047,Alagoas,0,male
0,2048,Alagoas,0.9896681348423252,male
1,2048,Alagoas,0.9983891189099239,male
5,2048,Alagoas,0.9989645795843111,male
10,2048,Alagoas,0.9989358528572523,male
15,2048,Alagoas,0.9925563660359566,male
20,2048,Alagoas,0.987331147005393,male
25,2048,Alagoas,0.9882945344809845,male
30,2048,Alagoas,0.9885822183550782,male
35,2048,Alagoas,0.9873222357401953,male
40,2048,Alagoas,0.9828956807754967,male
45,2048,Alagoas,0.9765454096579905,male
50,2048,Alagoas,0.968822211959132,male
55,2048,Alagoas,0.9527899477912358,male
60,2048,Alagoas,0.9319462862650283,male
65,2048,Alagoas,0.9057078911192111,male
70,2048,Alagoas,0.8527853608387448,male
75,2048,Alagoas,0.7858582380991619,male
80,2048,Alagoas,0.6888464040222919,male
85,2048,Alagoas,0.5693870672116205,male
90,2048,Alagoas,0,male
0,2049,Alagoas,0.9896809934994255,male
1,2049,Alagoas,0.9984133446560254,male
5,2049,Alagoas,0.9989797000936849,male
10,2049,Alagoas,0.9989505744001063,male
15,2049,Alagoas,0.9926689891577163,male
20,2049,Alagoas,0.9875232646736214,male
25,2049,Alagoas,0.9884748599418881,male
30,2049,Alagoas,0.9887538489484816,male
35,2049,Alagoas,0.9875017220972321,male
40,2049,Alagoas,0.9831218809077488,male
45,2049,Alagoas,0.9768177019908179,male
50,2049,Alagoas,0.9691406005029077,male
55,2049,Alagoas,0.9532242634040502,male
60,2049,Alagoas,0.932472781869895,male
65,2049,Alagoas,0.9063479692358871,male
70,2049,Alagoas,0.8536909233243343,male
75,2049,Alagoas,0.786989558127059,male
80,2049,Alagoas,0.6902652101455942,male
85,2049,Alagoas,0.5709680374778717,male
90,2049,Alagoas,0,male
0,2050,Alagoas,0.989692078311773,male
1,2050,Alagoas,0.9984365038566707,male
5,2050,Alagoas,0.9989941547222813,male
10,2050,Alagoas,0.9989646476264794,male
15,2050,Alagoas,0.9927766628644398,male
20,2050,Alagoas,0.9877069538279502,male
25,2050,Alagoas,0.9886472722163211,male
30,2050,Alagoas,0.9889179465029592,male
35,2050,Alagoas,0.987673331963196,male
40,2050,Alagoas,0.9833381646357116,male
45,2050,Alagoas,0.9770780693421166,male
50,2050,Alagoas,0.9694450595559755,male
55,2050,Alagoas,0.953639627024874,male
60,2050,Alagoas,0.932976352431367,male
65,2050,Alagoas,0.9069602524851417,male
70,2050,Alagoas,0.854557421568279,male
75,2050,Alagoas,0.7880723816438601,male
80,2050,Alagoas,0.6916237449317328,male
85,2050,Alagoas,0.5724823429797363,male
90,2050,Alagoas,0,male
0,2051,Alagoas,0.9897016343853413,male
1,2051,Alagoas,0.9984586392804252,male
5,2051,Alagoas,0.9990079701899149,male
10,2051,Alagoas,0.99897809855188,male
15,2051,Alagoas,0.992879584829835,male
20,2051,Alagoas,0.987882549790438,male
25,2051,Alagoas,0.9888120863066137,male
30,2051,Alagoas,0.9890748110154256,male
35,2051,Alagoas,0.9878373788911355,male
40,2051,Alagoas,0.9835449258110859,male
45,2051,Alagoas,0.9773269842497304,male
50,2051,Alagoas,0.9697361397994215,male
55,2051,Alagoas,0.9540367834487802,male
60,2051,Alagoas,0.9334578944368699,male
65,2051,Alagoas,0.907545820965469,male
70,2051,Alagoas,0.8553863503732363,male
75,2051,Alagoas,0.7891085369684983,male
80,2051,Alagoas,0.6929242317141782,male
85,2051,Alagoas,0.5739323988544041,male
90,2051,Alagoas,0,male
0,2052,Alagoas,0.9897098729204908,male
1,2052,Alagoas,0.9984797924823445,male
5,2052,Alagoas,0.9990211724564497,male
10,2052,Alagoas,0.9989909524518487,male
15,2052,Alagoas,0.9929779471970979,male
20,2052,Alagoas,0.9880503786297873,male
25,2052,Alagoas,0.9889696085044856,male
30,2052,Alagoas,0.9892247341745652,male
35,2052,Alagoas,0.9879941677624338,male
40,2052,Alagoas,0.9837425474826536,male
45,2052,Alagoas,0.9775649063977252,male
50,2052,Alagoas,0.9700143770619696,male
55,2052,Alagoas,0.9544164578211244,male
60,2052,Alagoas,0.9339182811610519,male
65,2052,Alagoas,0.9081057274827379,male
70,2052,Alagoas,0.8561791690602887,male
75,2052,Alagoas,0.7900998117362316,male
80,2052,Alagoas,0.6941688492019858,male
85,2052,Alagoas,0.5753205761659363,male
90,2052,Alagoas,0,male
0,2053,Alagoas,0.989716975900419,male
1,2053,Alagoas,0.9985000037692966,male
5,2053,Alagoas,0.999033786700367,male
10,2053,Alagoas,0.9990032338410966,male
15,2053,Alagoas,0.9930719364089007,male
20,2053,Alagoas,0.9882107568569538,male
25,2053,Alagoas,0.9891201361073395,male
30,2053,Alagoas,0.9893679990922044,male
35,2053,Alagoas,0.988143994504548,male
40,2053,Alagoas,0.983931401530599,male
45,2053,Alagoas,0.9777922821643154,male
50,2053,Alagoas,0.9702802917774038,male
55,2053,Alagoas,0.9547793548496002,male
60,2053,Alagoas,0.9343583616633708,male
65,2053,Alagoas,0.9086409962599112,male
70,2053,Alagoas,0.8569372994053207,male
75,2053,Alagoas,0.7910479500490577,male
80,2053,Alagoas,0.6953597274412122,male
85,2053,Alagoas,0.576649197005751,male
90,2053,Alagoas,0,male
0,2054,Alagoas,0.98972310013365,male
1,2054,Alagoas,0.9985193121781442,male
5,2054,Alagoas,0.9990458373053469,male
10,2054,Alagoas,0.999014966460447,male
15,2054,Alagoas,0.9931617330976584,male
20,2054,Alagoas,0.9883639912244009,male
25,2054,Alagoas,0.989263957231726,male
30,2054,Alagoas,0.9895048801270898,male
35,2054,Alagoas,0.9882871459054614,male
40,2054,Alagoas,0.9841118484232724,male
45,2054,Alagoas,0.978009544317843,male
50,2054,Alagoas,0.9705343886158809,male
55,2054,Alagoas,0.9551261582560984,male
60,2054,Alagoas,0.9347789600789003,male
65,2054,Alagoas,0.9091526220069726,male
70,2054,Alagoas,0.8576621240968714,male
75,2054,Alagoas,0.7919546502902415,male
80,2054,Alagoas,0.6964989446289629,male
85,2054,Alagoas,0.5779205305583506,male
90,2054,Alagoas,0,male
0,2055,Alagoas,0.9897283807386381,male
1,2055,Alagoas,0.9985377554647323,male
5,2055,Alagoas,0.9990573478535787,male
10,2055,Alagoas,0.9990261732703262,male
15,2055,Alagoas,0.9932475120265248,male
20,2055,Alagoas,0.9885103786127138,male
25,2055,Alagoas,0.9894013507086903,male
30,2055,Alagoas,0.9896356427865214,male
35,2055,Alagoas,0.9884238995096287,male
